,contact_id,since_date,order_number,plan,transaction_date,section_name,row_name,first_seat,last_seat,num_seats,FSE,plan_base_price,pricecode,section_listing,eventcode,tickettypesid,sales_rep,9%
405,194560,2/2/2001,1921564-1,Full Season,2/18/2022,111,C,5,6,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,6958.56
406,194593,8/2/2001,1921565-1,Full Season,2/18/2022,117,YY,3,4,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Sebastian Aho,9156.0
407,194835,4/20/2001,1921566-1,Full Season,2/18/2022,121,G,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Frederik Andersen,9156.0
408,194868,2/24/2021,1921567-1,Full Season,2/18/2022,112,A,5,6,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,Earvin Johnson,23014.53
409,195528,6/13/2002,1921568-1,Full Season,2/18/2022,123,V,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Brent Burns,6134.52
410,195814,5/30/2001,1921569-1,Full Season,2/18/2022,121,D,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,David Ortiz,9156.0
411,195814,5/30/2001,1921569-2,Full Season,2/18/2022,121,E,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,David Ortiz,9156.0
412,195891,9/14/2000,1921570-1,Full Season,2/18/2022,117,XX,13,14,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Martin Necas,9156.0
413,195946,7/16/2002,1921571-1,Full Season,2/18/2022,104,M,9,9,1,1.0,5250,CFR,Center Ice Preferred,FS22,Renewed Full Season,Chris Chelios,5722.5
414,196144,7/12/2001,1921572-1,Full Season,2/18/2022,106,J,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Sebastian Aho,9156.0
415,196221,12/7/2001,1921573-1,Full Season,2/18/2022,318,B,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
416,196331,4/23/2001,1921574-1,Full Season,2/18/2022,314,B,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
417,197299,6/4/2001,1921576-1,Full Season,2/18/2022,110,D,1,4,4,4.0,12768,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Brent Burns,13917.12
418,201193,4/12/2010,1921577-1,Full Season,2/18/2022,316,A,8,9,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
419,201611,4/21/2006,1921578-1,Full Season,2/18/2022,123,W,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Calvin de Haan,6134.52
420,201831,11/7/1997,1921579-1,Full Season,2/18/2022,213,E,11,14,4,4.0,30240,OFR,Champions Club Preferred,FS22,Renewed Full Season,Warrick Dunn,32961.600000000006
421,205021,9/6/2000,1921580-1,Full Season,2/18/2022,333,A,17,20,4,4.0,4368,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Warrick Dunn,4761.120000000001
422,211093,10/10/2019,1921581-1,Full Season,2/18/2022,106,W,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,9156.0
423,211093,10/10/2019,1921581-2,Full Season,2/18/2022,106,X,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,9156.0
424,237713,1/23/2006,1921582-1,Full Season,2/18/2022,333,H,16,17,2,2.0,2184,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,David Ortiz,2380.5600000000004
425,251331,7/14/2021,1921583-1,Full Season,2/18/2022,105,T,11,14,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,Brent Burns,21791.280000000002
426,253762,7/21/2021,1921584-1,Full Season,2/18/2022,314,E,20,20,1,1.0,882,ZFR,FanZone,FS22,Renewed Full Season,Sebastian Aho,961.3800000000001
427,259185,5/29/2002,1921585-1,Full Season,2/18/2022,308,D,7,8,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
428,317206,7/21/2003,1921587-1,Full Season,2/18/2022,320,F,4,5,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
429,317511,7/23/2003,1921588-1,Full Season,2/18/2022,203,A,9,10,2,2.0,7644,SFR,Club Select,FS22,Renewed Full Season,Brent Burns,8331.960000000001
430,320051,9/11/2003,1921589-1,Full Season,2/18/2022,302,A,13,14,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Calvin de Haan,5676.72
431,320184,9/17/2003,1921590-1,Full Season,2/18/2022,126,V,12,15,4,4.0,11256,IFR,Lower Level South,FS22,Renewed Full Season,Sebastian Aho,12269.04
432,320325,9/19/2003,1921591-1,Full Season,2/18/2022,128,F,3,4,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Sebastian Aho,8240.400000000001
433,322388,7/8/2011,1921593-1,Full Season,2/18/2022,110,XX,16,17,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Warrick Dunn,4028.6400000000003
434,322727,10/1/2003,1921595-1,Full Season,2/18/2022,308,E,8,9,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Wayne Gretzky,1922.7600000000002
435,322875,10/1/2003,1921596-1,Full Season,2/18/2022,317,A,4,5,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Frederik Andersen,1922.7600000000002
436,322883,10/1/2003,1921597-1,Full Season,2/18/2022,317,A,2,3,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
437,326504,6/6/2008,1921599-1,Full Season,2/18/2022,104,F,8,9,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Warrick Dunn,11445.0
438,327080,6/29/2021,1921600-1,Full Season,2/18/2022,130,V,5,6,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Sebastian Aho,6134.52
439,331231,12/13/2018,1921602-1,Full Season,2/18/2022,125,A,7,8,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,Wayne Gretzky,23014.53
440,335802,1/24/2006,1921603-1,Full Season,2/18/2022,320,J,6,14,9,9.0,7938,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,8652.42
441,338544,2/9/2006,1921604-1,Full Season,2/18/2022,103,X,9,10,2,2.0,6552,EPR,Center Ice Top 8,FS22,Renewed PH Full Season,Warrick Dunn,7141.68
442,340224,7/25/2007,1921605-1,Full Season,2/18/2022,332,A,23,24,2,2.0,2184,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Calvin de Haan,2380.5600000000004
443,351213,1/23/2004,1921606-1,Full Season,2/18/2022,125,F,3,3,1,1.0,3780,HFR,Lower Level South Preferred,FS22,Renewed Full Season,David Ortiz,4120.200000000001
444,353300,3/21/2018,1921607-1,Full Season,2/18/2022,130,Q,12,13,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Martin Necas,6134.52
445,359356,3/8/2004,1921608-1,Full Season,2/18/2022,110,A,1,4,4,4.0,34440,AFR,Row 1,FS22,Renewed Full Season,Stefan Noesen,46029.06
446,364141,4/8/2004,1921610-1,Full Season,2/18/2022,310,E,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Frederik Andersen,1922.7600000000002
447,364307,4/21/2004,1921611-1,Full Season,2/18/2022,303,A,3,4,2,2.0,3696,WFR,Terrace Preferred,FS22,Renewed Full Season,David Ortiz,4028.6400000000003
448,364315,4/21/2004,1921612-1,Full Season,2/18/2022,122,VV,13,14,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,Warrick Dunn,5035.8
449,364315,4/21/2004,1921612-2,Full Season,2/18/2022,122,WW,12,15,4,4.0,9240,GPR,Sideline  ,FS22,Renewed PH Full Season,Warrick Dunn,10071.6
450,364497,4/30/2012,1921613-1,Full Season,2/18/2022,310,F,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
451,365213,5/12/2004,1921614-1,Full Season,2/18/2022,111,X,15,15,1,1.0,2436,KFR,Lower Level North,FS22,Renewed Full Season,Warrick Dunn,2655.2400000000002
452,365221,5/12/2004,1921615-1,Full Season,2/18/2022,111,X,14,14,1,1.0,2436,KFR,Lower Level North,FS22,Renewed Full Season,Warrick Dunn,2655.2400000000002
453,366518,7/21/2001,1921616-1,Full Season,2/18/2022,211,D,1,4,4,4.0,25536,NFR,Champions Club,FS22,Renewed Full Season,Shayne Gostisbehere,27834.24
454,366559,7/23/2004,1921617-1,Full Season,2/18/2022,121,C,8,13,6,6.0,25200,FFR,Sideline Preferred,FS22,Renewed Full Season,Martin Necas,27468.000000000004
455,366641,4/19/2004,1921618-1,Full Season,2/18/2022,102,V,13,14,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,9156.0
456,367136,8/26/2004,1921620-1,Full Season,2/18/2022,326,A,13,14,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Shayne Gostisbehere,5676.72
457,367748,10/21/2004,1921621-1,Full Season,2/18/2022,126,D,6,7,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Warrick Dunn,8240.400000000001
458,368233,6/20/1997,1921622-1,Full Season,2/18/2022,119,Z,2,2,1,1.0,5250,CFR,Center Ice Preferred,FS22,Renewed Full Season,Warrick Dunn,5722.5
459,368969,3/17/1999,1921623-1,Full Season,2/18/2022,119,T,1,2,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Jesper Fast,11445.0
460,369033,3/1/2005,1921624-1,Full Season,2/18/2022,104,K,6,7,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Brent Burns,11445.0
461,369405,5/4/2005,1921625-1,Full Season,2/18/2022,304,C,3,4,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,Calvin de Haan,4394.88
462,370296,6/23/2017,1921626-1,Full Season,2/18/2022,122,YY,1,1,1,1.0,2310,GPR,Sideline  ,FS22,Renewed PH Full Season,Calvin de Haan,2517.9
463,370452,11/7/1997,1921628-1,Full Season,2/18/2022,102,C,8,9,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,David Ortiz,9156.0
464,370577,7/25/2005,1921629-1,Full Season,2/18/2022,328,D,6,7,2,2.0,3024,XFR,Terrace Value,FS22,Renewed Full Season,Calvin de Haan,3296.1600000000003
465,370890,7/27/2005,1921630-1,Full Season,2/18/2022,304,C,23,24,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,Calvin de Haan,4394.88
466,371286,7/28/2005,1921632-1,Full Season,2/18/2022,318,G,12,13,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,1922.7600000000002
467,371435,7/29/2005,1921633-1,Full Season,2/18/2022,308,G,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
468,371674,7/29/2005,1921634-1,Full Season,2/18/2022,102,P,11,14,4,4.0,16800,FFR,Sideline Preferred,FS22,Renewed Full Season,David Ortiz,18312.0
469,371799,7/22/2011,1921635-1,Full Season,2/18/2022,108,XX,3,4,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Martin Necas,5310.4800000000005
470,372649,4/29/2019,1921638-1,Full Season,2/18/2022,219,C,9,10,2,2.0,7644,SFR,Club Select,FS22,Renewed Full Season,Jesper Fast,8331.960000000001
471,372763,8/4/2005,1921639-1,Full Season,2/18/2022,108,VV,1,2,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Warrick Dunn,5310.4800000000005
472,373084,8/5/2005,1921640-1,Full Season,2/18/2022,309,F,1,4,4,4.0,3528,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,3845.5200000000004
473,373142,8/8/2005,1921641-1,Full Season,2/18/2022,101,M,8,9,2,2.0,6888,GFR,Sideline  ,FS22,Renewed Full Season,Warrick Dunn,7507.920000000001
474,373886,8/11/2005,1921642-1,Full Season,2/18/2022,320,E,9,10,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
475,373969,5/17/2021,1921643-1,Full Season,2/18/2022,108,R,10,11,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Calvin de Haan,4028.6400000000003
476,374793,8/19/2005,1921646-2,Full Season,2/18/2022,332,A,13,14,2,2.0,2184,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Calvin de Haan,2380.5600000000004
477,375063,8/22/2005,1921647-1,Full Season,2/18/2022,102,M,11,12,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,9156.0
478,375105,8/22/2005,1921648-1,Full Season,2/18/2022,314,C,7,7,1,1.0,882,ZFR,FanZone,FS22,Renewed Full Season,Brent Burns,961.3800000000001
479,375139,3/8/2018,1921649-1,Full Season,2/18/2022,126,S,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Warrick Dunn,6134.52
480,375618,8/25/2005,1921650-1,Full Season,2/18/2022,104,V,6,7,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Wayne Gretzky,11445.0
481,375733,8/26/2005,1921652-1,Full Season,2/18/2022,308,F,3,7,5,5.0,4410,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,4806.900000000001
482,375758,8/26/2005,1921653-1,Full Season,2/18/2022,112,VV,16,17,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,David Ortiz,5310.4800000000005
483,375808,8/29/2005,1921654-1,Full Season,2/18/2022,113,N,1,2,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Calvin de Haan,4028.6400000000003
484,375816,8/29/2005,1921655-1,Full Season,2/18/2022,112,Q,12,13,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Martin Necas,4028.6400000000003
485,376665,8/31/2005,1921658-1,Full Season,2/18/2022,112,V,13,13,1,1.0,1848,KPR,Lower Level North,FS22,Renewed PH Full Season,Calvin de Haan,2014.3200000000002
486,377713,6/28/2019,1921660-1,Full Season,2/18/2022,338,B,8,9,2,2.0,3024,XFR,Terrace Value,FS22,Renewed Full Season,Martin Necas,3296.1600000000003
487,378802,9/16/2005,1921661-1,Full Season,2/18/2022,128,H,5,6,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Jesper Fast,8240.400000000001
488,379891,9/23/2005,1921662-1,Full Season,2/18/2022,127,N,1,1,1,1.0,2814,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,3067.26
489,380618,10/3/2005,1921664-1,Full Season,2/18/2022,126,W,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Calvin de Haan,6134.52
490,380618,10/3/2005,1921664-2,Full Season,2/18/2022,126,X,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Calvin de Haan,6134.52
491,380725,10/3/2005,1921665-1,Full Season,2/18/2022,324,C,7,8,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,4394.88
492,380758,10/3/2005,1921666-1,Full Season,2/18/2022,130,A,5,6,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,Shayne Gostisbehere,23014.53
493,380774,10/3/2005,1921667-1,Full Season,2/18/2022,324,D,13,14,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,Brent Burns,4394.88
494,381939,10/10/2005,1921668-1,Full Season,2/18/2022,222,A,3,4,2,2.0,7644,SFR,Club Select,FS22,Renewed Full Season,Calvin de Haan,8331.960000000001
495,384685,9/9/1999,1921669-1,Full Season,2/18/2022,228,A,3,4,2,2.0,10164,PFR,Club Ledge,FS22,Renewed Full Season,Calvin de Haan,11078.76
496,386185,3/16/2009,1921670-1,Full Season,2/18/2022,314,D,17,18,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
497,391409,11/29/2005,1921671-1,Full Season,2/18/2022,320,D,3,4,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
498,391920,12/1/2005,1921672-1,Full Season,2/18/2022,314,E,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,1922.7600000000002
499,394437,12/14/2005,1921673-1,Full Season,2/18/2022,334,A,9,10,2,2.0,2184,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Calvin de Haan,2380.5600000000004
500,395616,12/19/2005,1921674-1,Full Season,2/18/2022,316,A,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
501,397232,12/29/2005,1921675-1,Full Season,2/18/2022,119,Z,8,9,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,11445.0
502,397430,1/2/2006,1921676-2,Full Season,2/18/2022,334,M,32,32,1,1.0,1092,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,David Ortiz,1190.2800000000002
503,399196,1/11/2006,1921677-1,Full Season,2/18/2022,110,A,5,6,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,David Ortiz,23014.53
504,401364,1/19/2006,1921680-1,Full Season,2/18/2022,314,D,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
505,401604,1/20/2006,1921681-1,Full Season,2/18/2022,310,C,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,1922.7600000000002
506,401810,5/15/2018,1921682-2,Full Season,2/18/2022,123,R,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Martin Necas,6134.52
507,402222,3/2/2020,1921683-1,Full Season,2/18/2022,115,S,3,4,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Calvin de Haan,4028.6400000000003
508,402354,1/23/2006,1921684-1,Full Season,2/18/2022,115,VV,15,16,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Shayne Gostisbehere,5310.4800000000005
509,402842,1/24/2006,1921685-1,Full Season,2/18/2022,115,Y,15,15,1,1.0,2436,KFR,Lower Level North,FS22,Renewed Full Season,Calvin de Haan,2655.2400000000002
510,403451,1/27/2006,1921686-1,Full Season,2/18/2022,127,P,3,4,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,6134.52
511,404830,1/31/2006,1921688-1,Full Season,2/18/2022,312,A,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Brent Burns,1922.7600000000002
512,405431,2/2/2006,1921690-1,Full Season,2/18/2022,334,L,32,32,1,1.0,1092,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Calvin de Haan,1190.2800000000002
513,406215,3/18/2019,1921692-1,Full Season,2/18/2022,114,Q,1,4,4,4.0,7392,KPR,Lower Level North,FS22,Renewed PH Full Season,David Ortiz,8057.280000000001
514,406322,2/3/2006,1921693-1,Full Season,2/18/2022,203,C,9,10,2,2.0,7644,SFR,Club Select,FS22,Renewed Full Season,Warrick Dunn,8331.960000000001
515,406355,2/3/2006,1921694-1,Full Season,2/18/2022,303,D,22,23,2,2.0,3696,WFR,Terrace Preferred,FS22,Renewed Full Season,Brent Burns,4028.6400000000003
516,406819,4/22/2010,1921696-1,Full Season,2/18/2022,324,A,19,19,1,1.0,2604,TFR,Mezzanine,FS22,Renewed Full Season,David Ortiz,2838.36
517,408484,2/12/2006,1921698-1,Full Season,2/18/2022,101,V,9,10,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,Calvin de Haan,5035.8
518,409045,4/25/2019,1921700-1,Full Season,2/18/2022,319,D,13,14,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Jesper Fast,1922.7600000000002
519,409706,2/17/2006,1921701-1,Full Season,2/18/2022,113,B,1,2,2,2.0,10500,BFR,Row 2,FS22,Renewed Full Season,David Ortiz,12180.0
520,409722,2/12/2018,1921702-1,Full Season,2/18/2022,320,K,5,5,1,1.0,882,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,961.3800000000001
521,409938,2/20/2006,1921703-1,Full Season,2/18/2022,324,J,1,3,3,3.0,6048,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,6592.320000000001
522,411579,8/26/2019,1921704-1,Full Season,2/18/2022,326,A,25,26,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Shayne Gostisbehere,5676.72
523,416859,3/28/2006,1921705-1,Full Season,2/18/2022,323,F,1,2,2,2.0,3696,WFR,Terrace Preferred,FS22,Renewed Full Season,David Ortiz,4028.6400000000003
524,417055,6/18/2013,1921706-1,Full Season,2/18/2022,123,W,14,15,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Brent Burns,6134.52
525,417519,3/31/2006,1921707-1,Full Season,2/18/2022,123,Y,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,6134.52
526,418137,4/4/2006,1921708-1,Full Season,2/18/2022,323,D,3,4,2,2.0,3696,WFR,Terrace Preferred,FS22,Renewed Full Season,David Ortiz,4028.6400000000003
527,418715,4/8/2006,1921709-1,Full Season,2/18/2022,130,V,13,14,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Calvin de Haan,6134.52
528,420232,4/30/2006,1921711-1,Full Season,2/18/2022,121,A,3,4,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,Brent Burns,23014.53
529,420554,10/18/2021,1921712-1,Full Season,2/18/2022,120,H,3,4,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,David Ortiz,10895.640000000001
530,421115,5/15/2006,1921713-1,Full Season,2/18/2022,120,YY,6,6,1,1.0,3276,EPR,Center Ice Top 8,FS22,Renewed PH Full Season,Shayne Gostisbehere,3570.84
531,421248,4/8/1999,1921714-1,Full Season,2/18/2022,119,M,1,2,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,11445.0
532,423582,6/3/2006,1921715-1,Full Season,2/18/2022,306,A,7,8,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Wayne Gretzky,5676.72
533,424333,6/6/2006,1921716-1,Full Season,2/18/2022,102,H,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Brent Burns,9156.0
534,424887,6/8/2006,1921717-1,Full Season,2/18/2022,115,X,13,13,1,1.0,1848,KPR,Lower Level North,FS22,Renewed PH Full Season,Brent Burns,2014.3200000000002
535,426361,10/26/2010,1921719-1,Full Season,2/18/2022,102,WW,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,9156.0
536,426551,6/14/2006,1921720-1,Full Season,2/18/2022,103,WW,13,14,2,2.0,6552,EPR,Center Ice Top 8,FS22,Renewed PH Full Season,Calvin de Haan,7141.68
537,426668,6/15/2006,1921721-1,Full Season,2/18/2022,304,C,5,6,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,4394.88
538,427104,6/19/2006,1921722-1,Full Season,2/18/2022,111,XX,16,17,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,David Ortiz,5310.4800000000005
539,427872,5/22/2009,1921723-1,Full Season,2/18/2022,128,D,5,8,4,4.0,15120,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Brent Burns,16480.800000000003
540,427963,6/20/2006,1921724-1,Full Season,2/18/2022,121,S,5,5,1,1.0,4200,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,4578.0
541,428193,3/24/2019,1921725-1,Full Season,2/18/2022,122,Z,5,8,4,4.0,9240,GPR,Sideline  ,FS22,Renewed PH Full Season,Earvin Johnson,10071.6
542,428359,5/14/2020,1921726-1,Full Season,2/18/2022,113,T,8,9,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Earvin Johnson,4028.6400000000003
543,429175,6/26/2006,1921728-1,Full Season,2/18/2022,105,N,9,10,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Brent Burns,10895.640000000001
544,429522,6/29/2006,1921729-1,Full Season,2/18/2022,128,E,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,David Ortiz,8240.400000000001
545,429993,7/11/2006,1921730-1,Full Season,2/18/2022,114,W,18,19,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Wayne Gretzky,5310.4800000000005
546,430579,7/15/2006,1921732-1,Full Season,2/18/2022,103,ZZ,13,14,2,2.0,6552,EPR,Center Ice Top 8,FS22,Renewed PH Full Season,Martin Necas,7141.68
547,430579,7/15/2006,1921732-2,Full Season,2/18/2022,128,B,7,10,4,4.0,21000,BFR,Row 2,FS22,Renewed Full Season,Martin Necas,24360.0
548,431155,10/20/2010,1921733-1,Full Season,2/18/2022,111,Y,15,16,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Brent Burns,5310.4800000000005
549,431486,4/22/2021,1921735-1,Full Season,2/18/2022,334,A,11,13,3,3.0,3276,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Calvin de Haan,3570.84
550,431502,7/26/2006,1921736-1,Full Season,2/18/2022,103,M,14,14,1,1.0,4998,DFR,Center Ice  ,FS22,Renewed Full Season,Brent Burns,5447.820000000001
551,431676,7/26/2006,1921737-1,Full Season,2/18/2022,120,N,3,4,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Calvin de Haan,10895.640000000001
552,431858,7/27/2006,1921738-1,Full Season,2/18/2022,332,D,17,18,2,2.0,2184,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Martin Necas,2380.5600000000004
553,432013,7/28/2006,1921739-1,Full Season,2/18/2022,312,A,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
554,433789,8/14/2006,1921742-1,Full Season,2/18/2022,120,V,11,14,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,Brent Burns,21791.280000000002
555,435347,3/6/2020,1921743-1,Full Season,2/18/2022,308,H,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Jesper Fast,1922.7600000000002
556,480210,8/14/2007,1921744-1,Full Season,2/18/2022,121,C,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Calvin de Haan,9156.0
557,480806,8/24/2007,1921745-1,Full Season,2/18/2022,103,YY,1,4,4,4.0,17976,EFR,Center Ice Top 8,FS22,Renewed Full Season,David Ortiz,19593.84
558,482932,5/9/2019,1921746-1,Full Season,2/18/2022,116,XX,6,7,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,Sebastian Aho,5035.8
559,483370,9/18/2013,1921747-1,Full Season,2/18/2022,126,A,1,4,4,4.0,34440,AFR,Row 1,FS22,Renewed Full Season,Shayne Gostisbehere,46029.06
560,492322,10/23/2007,1921748-1,Full Season,2/18/2022,121,Y,7,10,4,4.0,16800,FFR,Sideline Preferred,FS22,Renewed Full Season,Brent Burns,18312.0
561,494812,11/15/2010,1921749-1,Full Season,2/18/2022,306,C,10,11,2,2.0,3024,XFR,Terrace Value,FS22,Renewed Full Season,Brent Burns,3296.1600000000003
562,497144,5/3/2019,1921750-1,Full Season,2/18/2022,108,W,2,5,4,4.0,7392,KPR,Lower Level North,FS22,Renewed PH Full Season,Martin Necas,8057.280000000001
